monotonic_us,timestamp_us,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
997730,1763331363409971,0.000000000,0.000000000,1,215463.664346,329745,33554432,0.000,1.402997,0.018774,-1.016603,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1004695,1763331363416937,0.000000000,0.000000000,1,215463.671346,329745,33554432,0.000,1.403011,0.018780,-1.016603,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1011687,1763331363423928,0.000000000,0.000000000,1,215463.678346,329745,33554432,0.000,1.403005,0.018775,-1.016594,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1018663,1763331363430904,0.000000000,0.000000000,1,215463.685346,329745,33554432,0.000,1.403005,0.018770,-1.016591,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1025656,1763331363437897,0.000000000,0.000000000,1,215463.692346,329745,33554432,0.000,1.402992,0.018772,-1.016590,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1032663,1763331363444904,0.000000000,0.000000000,1,215463.699346,329745,33554432,0.000,1.402986,0.018783,-1.016592,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1039645,1763331363451886,0.000000000,0.000000000,1,215463.706346,329745,33554432,0.000,1.402990,0.018793,-1.016577,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1046630,1763331363458872,0.000000000,0.000000000,1,215463.713346,329745,33554432,0.000,1.402997,0.018789,-1.016583,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1053629,1763331363465870,0.000000000,0.000000000,1,215463.720346,329745,33554432,0.000,1.403009,0.018791,-1.016563,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1060772,1763331363473014,0.000000000,0.000000000,1,215463.727346,329745,33554432,0.000,1.403011,0.018797,-1.016559,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1067767,1763331363480009,0.000000000,0.000000000,1,215463.734346,329745,33554432,0.000,1.403004,0.018800,-1.016551,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1074639,1763331363486881,0.000000000,0.000000000,1,215463.741346,329745,33554432,0.000,1.403003,0.018793,-1.016552,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1081643,1763331363493884,0.000000000,0.000000000,1,215463.748346,329745,33554432,0.000,1.402998,0.018791,-1.016548,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1088768,1763331363501010,0.000000000,0.000000000,1,215463.755346,329745,33554432,0.000,1.403000,0.018792,-1.016554,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1095765,1763331363508006,0.000000000,0.000000000,1,215463.762346,329745,33554432,0.000,1.403008,0.018784,-1.016532,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1102735,1763331363514977,0.000000000,0.000000000,1,215463.769346,329745,33554432,0.000,1.403010,0.018775,-1.016533,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1109733,1763331363521974,0.000000000,0.000000000,1,215463.776346,329745,33554432,0.000,1.403013,0.018768,-1.016538,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1116695,1763331363528936,0.000000000,0.000000000,1,215463.783346,329745,33554432,0.000,1.403011,0.018775,-1.016535,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1123833,1763331363536074,0.000000000,0.000000000,1,215463.790346,329745,33554432,0.000,1.403020,0.018769,-1.016526,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1130655,1763331363542897,0.000000000,0.000000000,1,215463.797346,329745,33554432,0.000,1.403020,0.018767,-1.016525,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1137754,1763331363549995,0.000000000,0.000000000,1,215463.804346,329745,33554432,0.000,1.403007,0.018768,-1.016523,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1144743,1763331363556984,0.000000000,0.000000000,1,215463.811346,329745,33554432,0.000,1.403004,0.018771,-1.016521,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1151727,1763331363563969,0.000000000,0.000000000,1,215463.818346,329745,33554432,0.000,1.403004,0.018767,-1.016514,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1158707,1763331363570949,0.000000000,0.000000000,1,215463.825346,329745,33554432,0.000,1.403000,0.018776,-1.016522,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1165674,1763331363577916,0.000000000,0.000000000,1,215463.832346,329745,33554432,0.000,1.402992,0.018776,-1.016504,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1172765,1763331363585006,0.000000000,0.000000000,1,215463.839346,329745,33554432,0.000,1.402994,0.018778,-1.016505,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1179623,1763331363591865,0.000000000,0.000000000,1,215463.846346,329745,33554432,0.000,1.402981,0.018791,-1.016494,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1186732,1763331363598973,0.000000000,0.000000000,1,215463.853346,329745,33554432,0.000,1.402980,0.018788,-1.016492,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1193618,1763331363605860,0.000000000,0.000000000,1,215463.860346,329745,33554432,0.000,1.402976,0.018793,-1.016482,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1200773,1763331363613014,0.000000000,0.000000000,1,215463.867346,329745,33554432,0.000,1.402979,0.018791,-1.016488,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1207766,1763331363620008,0.000000000,0.000000000,1,215463.874346,329745,33554432,0.000,1.402992,0.018789,-1.016490,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1214750,1763331363626992,0.000000000,0.000000000,1,215463.881346,329745,33554432,0.000,1.402985,0.018800,-1.016488,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1221742,1763331363633983,0.000000000,0.000000000,1,215463.888346,329745,33554432,0.000,1.402977,0.018789,-1.016500,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1228716,1763331363640957,0.000000000,0.000000000,1,215463.895346,329745,33554432,0.000,1.402979,0.018787,-1.016497,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1235670,1763331363647912,0.000000000,0.000000000,1,215463.902346,329745,33554432,0.000,1.402984,0.018786,-1.016496,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1242637,1763331363654878,0.000000000,0.000000000,1,215463.909346,329745,33554432,0.000,1.402995,0.018783,-1.016501,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1249698,1763331363661939,0.000000000,0.000000000,1,215463.916346,329745,33554432,0.000,1.402998,0.018778,-1.016503,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1256691,1763331363668933,0.000000000,0.000000000,1,215463.923346,329745,33554432,0.000,1.403001,0.018771,-1.016510,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1263757,1763331363675998,0.000000000,0.000000000,1,215463.930346,329745,33554432,0.000,1.402998,0.018768,-1.016518,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1270696,1763331363682937,0.000000000,0.000000000,1,215463.937346,329745,33554432,0.000,1.403001,0.018767,-1.016518,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1277741,1763331363689983,0.000000000,0.000000000,1,215463.944346,329745,33554432,0.000,1.402996,0.018758,-1.016513,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1284732,1763331363696973,0.000000000,0.000000000,1,215463.951346,329745,33554432,0.000,1.402992,0.018756,-1.016514,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1291620,1763331363703862,0.000000000,0.000000000,1,215463.958346,329745,33554432,0.000,1.402982,0.018753,-1.016505,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1298744,1763331363710986,0.000000000,0.000000000,1,215463.965346,329745,33554432,0.000,1.402983,0.018749,-1.016502,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1305717,1763331363717958,0.000000000,0.000000000,1,215463.972346,329745,33554432,0.000,1.402979,0.018750,-1.016506,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1312684,1763331363724925,0.000000000,0.000000000,1,215463.979346,329745,33554432,0.000,1.402990,0.018748,-1.016517,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1319675,1763331363731916,0.000000000,0.000000000,1,215463.986346,329745,33554432,0.000,1.402998,0.018755,-1.016513,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1326637,1763331363738878,0.000000000,0.000000000,1,215463.993346,329745,33554432,0.000,1.403001,0.018753,-1.016517,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1333650,1763331363745891,0.000000000,0.000000000,1,215464.000346,329745,33554432,0.000,1.402993,0.018763,-1.016503,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1340621,1763331363752862,0.000000000,0.000000000,1,215464.007346,329745,33554432,0.000,1.402994,0.018760,-1.016507,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1347760,1763331363760001,0.000000000,0.000000000,1,215464.014346,329745,33554432,0.000,1.402979,0.018747,-1.016502,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1354750,1763331363766991,0.000000000,0.000000000,1,215464.021346,329745,33554432,0.000,1.402982,0.018746,-1.016516,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1361735,1763331363773976,0.000000000,0.000000000,1,215464.028346,329745,33554432,0.000,1.402982,0.018747,-1.016510,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1368696,1763331363780938,0.000000000,0.000000000,1,215464.035346,329745,33554432,0.000,1.402979,0.018743,-1.016511,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1375732,1763331363787973,0.000000000,0.000000000,1,215464.042346,329745,33554432,0.000,1.402997,0.018741,-1.016500,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1382698,1763331363794939,0.000000000,0.000000000,1,215464.049346,329745,33554432,0.000,1.402992,0.018746,-1.016506,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1389763,1763331363802004,0.000000000,0.000000000,1,215464.056346,329745,33554432,0.000,1.403004,0.018748,-1.016485,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1396675,1763331363808917,0.000000000,0.000000000,1,215464.063346,329745,33554432,0.000,1.403006,0.018745,-1.016496,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1403815,1763331363816057,0.000000000,0.000000000,1,215464.070346,329745,33554432,0.000,1.403000,0.018742,-1.016501,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1410637,1763331363822879,0.000000000,0.000000000,1,215464.077346,329745,33554432,0.000,1.403003,0.018735,-1.016502,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1417744,1763331363829986,0.000000000,0.000000000,1,215464.084346,329745,33554432,0.000,1.403001,0.018732,-1.016498,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1424723,1763331363836965,0.000000000,0.000000000,1,215464.091346,329745,33554432,0.000,1.403000,0.018730,-1.016494,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1431619,1763331363843860,0.000000000,0.000000000,1,215464.098346,329745,33554432,0.000,1.402993,0.018728,-1.016481,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1438755,1763331363850996,0.000000000,0.000000000,1,215464.105346,329745,33554432,0.000,1.402989,0.018734,-1.016478,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1445756,1763331363857998,0.000000000,0.000000000,1,215464.112346,329745,33554432,0.000,1.402992,0.018731,-1.016475,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1452741,1763331363864982,0.000000000,0.000000000,1,215464.119346,329745,33554432,0.000,1.402987,0.018740,-1.016475,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1459714,1763331363871956,0.000000000,0.000000000,1,215464.126346,329745,33554432,0.000,1.402981,0.018736,-1.016476,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1466677,1763331363878919,0.000000000,0.000000000,1,215464.133346,329745,33554432,0.000,1.402979,0.018740,-1.016476,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1473675,1763331363885916,0.000000000,0.000000000,1,215464.140346,329745,33554432,0.000,1.402986,0.018744,-1.016469,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1480647,1763331363892889,0.000000000,0.000000000,1,215464.147346,329745,33554432,0.000,1.402979,0.018741,-1.016470,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1487624,1763331363899866,0.000000000,0.000000000,1,215464.154346,329745,33554432,0.000,1.402981,0.018739,-1.016473,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1494669,1763331363906911,0.000000000,0.000000000,1,215464.161346,329745,33554432,0.000,1.402976,0.018737,-1.016467,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1501643,1763331363913884,0.000000000,0.000000000,1,215464.168346,329745,33554432,0.000,1.402972,0.018737,-1.016459,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1508768,1763331363921010,0.000000000,0.000000000,1,215464.175346,329745,33554432,0.000,1.402971,0.018738,-1.016455,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1515730,1763331363927971,0.000000000,0.000000000,1,215464.182346,329745,33554432,0.000,1.402953,0.018735,-1.016439,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1522704,1763331363934946,0.000000000,0.000000000,1,215464.189346,329745,33554432,0.000,1.402945,0.018732,-1.016435,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1529743,1763331363941984,0.000000000,0.000000000,1,215464.196346,329745,33554432,0.000,1.402940,0.018715,-1.016425,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1536723,1763331363948965,0.000000000,0.000000000,1,215464.203346,329745,33554432,0.000,1.402937,0.018712,-1.016417,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1543797,1763331363956038,0.000000000,0.000000000,1,215464.210346,329745,33554432,0.000,1.402936,0.018694,-1.016422,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1550704,1763331363962946,0.000000000,0.000000000,1,215464.217346,329745,33554432,0.000,1.402932,0.018693,-1.016424,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1557625,1763331363969866,0.000000000,0.000000000,1,215464.224346,329745,33554432,0.000,1.402933,0.018699,-1.016402,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1564759,1763331363977001,0.000000000,0.000000000,1,215464.231346,329745,33554432,0.000,1.402934,0.018695,-1.016403,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1571738,1763331363983980,0.000000000,0.000000000,1,215464.238346,329745,33554432,0.000,1.402934,0.018703,-1.016388,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1578628,1763331363990870,0.000000000,0.000000000,1,215464.245346,329745,33554432,0.000,1.402941,0.018693,-1.016385,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1585694,1763331363997935,0.000000000,0.000000000,1,215464.252346,329745,33554432,0.000,1.402937,0.018693,-1.016391,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1592976,1763331364005218,0.000000000,0.000000000,1,215464.259346,329745,33554432,0.000,1.402947,0.018697,-1.016389,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1599682,1763331364011923,0.000000000,0.000000000,1,215464.266346,329745,33554432,0.000,1.402945,0.018691,-1.016387,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1606652,1763331364018894,0.000000000,0.000000000,1,215464.273346,329745,33554432,0.000,1.402948,0.018694,-1.016382,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1613637,1763331364025879,0.000000000,0.000000000,1,215464.280346,329745,33554432,0.000,1.402959,0.018696,-1.016381,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1620627,1763331364032868,0.000000000,0.000000000,1,215464.287346,329745,33554432,0.000,1.402960,0.018691,-1.016376,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1627778,1763331364040019,0.000000000,0.000000000,1,215464.294346,329745,33554432,0.000,1.402971,0.018689,-1.016364,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1634692,1763331364046933,0.000000000,0.000000000,1,215464.301346,329745,33554432,0.000,1.402968,0.018685,-1.016362,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1641671,1763331364053912,0.000000000,0.000000000,1,215464.308346,329745,33554432,0.000,1.402960,0.018685,-1.016367,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1648643,1763331364060884,0.000000000,0.000000000,1,215464.315346,329745,33554432,0.000,1.402959,0.018680,-1.016371,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1655626,1763331364067867,0.000000000,0.000000000,1,215464.322346,329745,33554432,0.000,1.402959,0.018673,-1.016348,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1662768,1763331364075009,0.000000000,0.000000000,1,215464.329346,329745,33554432,0.000,1.402946,0.018672,-1.016343,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1669634,1763331364081876,0.000000000,0.000000000,1,215464.336346,329745,33554432,0.000,1.402951,0.018671,-1.016330,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1676651,1763331364088892,0.000000000,0.000000000,1,215464.343346,329745,33554432,0.000,1.402951,0.018670,-1.016334,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1683770,1763331364096012,0.000000000,0.000000000,1,215464.350346,329745,33554432,0.000,1.402957,0.018661,-1.016345,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1690666,1763331364102907,0.000000000,0.000000000,1,215464.357346,329745,33554432,0.000,1.402953,0.018651,-1.016346,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1697620,1763331364109861,0.000000000,0.000000000,1,215464.364346,329745,33554432,0.000,1.402951,0.018656,-1.016344,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1704755,1763331364116996,0.000000000,0.000000000,1,215464.371346,329745,33554432,0.000,1.402953,0.018652,-1.016352,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1711767,1763331364124008,0.000000000,0.000000000,1,215464.378346,329745,33554432,0.000,1.402947,0.018649,-1.016341,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1718735,1763331364130976,0.000000000,0.000000000,1,215464.385346,329745,33554432,0.000,1.402941,0.018653,-1.016343,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1725702,1763331364137943,0.000000000,0.000000000,1,215464.392346,329745,33554432,0.000,1.402947,0.018647,-1.016326,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1732708,1763331364144950,0.000000000,0.000000000,1,215464.399346,329745,33554432,0.000,1.402938,0.018649,-1.016322,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1739696,1763331364151938,0.000000000,0.000000000,1,215464.406346,329745,33554432,0.000,1.402933,0.018653,-1.016307,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1746672,1763331364158913,0.000000000,0.000000000,1,215464.413346,329745,33554432,0.000,1.402929,0.018652,-1.016307,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1753651,1763331364165892,0.000000000,0.000000000,1,215464.420346,329745,33554432,0.000,1.402928,0.018645,-1.016297,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1760774,1763331364173015,0.000000000,0.000000000,1,215464.427346,329745,33554432,0.000,1.402918,0.018645,-1.016291,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1767619,1763331364179860,0.000000000,0.000000000,1,215464.434346,329745,33554432,0.000,1.402913,0.018647,-1.016279,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1774626,1763331364186868,0.000000000,0.000000000,1,215464.441346,329745,33554432,0.000,1.402906,0.018643,-1.016276,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1781962,1763331364194203,0.000000000,0.000000000,1,215464.448346,329745,33554432,0.000,1.402912,0.018654,-1.016260,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1788877,1763331364201119,0.000000000,0.000000000,1,215464.455346,329745,33554432,0.000,1.402911,0.018654,-1.016268,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1795734,1763331364207976,0.000000000,0.000000000,1,215464.462346,329745,33554432,0.000,1.402922,0.018667,-1.016253,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1802804,1763331364215045,0.000000000,0.000000000,1,215464.469346,329745,33554432,0.000,1.402929,0.018665,-1.016257,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1809705,1763331364221947,0.000000000,0.000000000,1,215464.476346,329745,33554432,0.000,1.402931,0.018663,-1.016266,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1816766,1763331364229007,0.000000000,0.000000000,1,215464.483346,329745,33554432,0.000,1.402930,0.018662,-1.016270,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1823726,1763331364235968,0.000000000,0.000000000,1,215464.490346,329745,33554432,0.000,1.402938,0.018663,-1.016275,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1830755,1763331364242997,0.000000000,0.000000000,1,215464.497346,329745,33554432,0.000,1.402940,0.018658,-1.016273,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1837731,1763331364249972,0.000000000,0.000000000,1,215464.504346,329745,33554432,0.000,1.402943,0.018650,-1.016271,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
