monotonic_ns,timestamp_ns,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
956071595,1763493607654241377,0.000000000,0.000000000,1,377707.543346,329745,33554432,0.000,1.488790,0.037502,-1.117874,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
963269735,1763493607661439518,0.000000000,0.000000000,1,377707.550346,329745,33554432,0.000,1.488790,0.037505,-1.117882,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
970194581,1763493607668364382,0.000000000,0.000000000,1,377707.557346,329745,33554432,0.000,1.488794,0.037500,-1.117878,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
977069501,1763493607675239283,0.000000000,0.000000000,1,377707.564346,329745,33554432,0.000,1.488804,0.037499,-1.117868,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
984117513,1763493607682287295,0.000000000,0.000000000,1,377707.571346,329745,33554432,0.000,1.488815,0.037508,-1.117863,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
991187617,1763493607689357418,0.000000000,0.000000000,1,377707.578346,329745,33554432,0.000,1.488835,0.037517,-1.117850,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
998079592,1763493607696249375,0.000000000,0.000000000,1,377707.585346,329745,33554432,0.000,1.488848,0.037516,-1.117845,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1005155271,1763493607703325053,0.000000000,0.000000000,1,377707.592346,329745,33554432,0.000,1.488845,0.037516,-1.117841,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1012201653,1763493607710371454,0.000000000,0.000000000,1,377707.599346,329745,33554432,0.000,1.488828,0.037519,-1.117844,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1019097017,1763493607717266799,0.000000000,0.000000000,1,377707.606346,329745,33554432,0.000,1.488806,0.037524,-1.117834,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1026152751,1763493607724322533,0.000000000,0.000000000,1,377707.613346,329745,33554432,0.000,1.488786,0.037522,-1.117837,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1033204689,1763493607731374471,0.000000000,0.000000000,1,377707.620346,329745,33554432,0.000,1.488763,0.037526,-1.117836,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1040149108,1763493607738318909,0.000000000,0.000000000,1,377707.627346,329745,33554432,0.000,1.488750,0.037525,-1.117839,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1047189935,1763493607745359717,0.000000000,0.000000000,1,377707.634346,329745,33554432,0.000,1.488746,0.037528,-1.117836,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1054100021,1763493607752269804,0.000000000,0.000000000,1,377707.641346,329745,33554432,0.000,1.488748,0.037533,-1.117829,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1061224496,1763493607759394278,0.000000000,0.000000000,1,377707.648346,329745,33554432,0.000,1.488758,0.037531,-1.117822,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1068107841,1763493607766277624,0.000000000,0.000000000,1,377707.655346,329745,33554432,0.000,1.488783,0.037529,-1.117813,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1075197464,1763493607773367246,0.000000000,0.000000000,1,377707.662346,329745,33554432,0.000,1.488798,0.037521,-1.117817,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1082098884,1763493607780268666,0.000000000,0.000000000,1,377707.669346,329745,33554432,0.000,1.488819,0.037527,-1.117810,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1089175488,1763493607787345271,0.000000000,0.000000000,1,377707.676346,329745,33554432,0.000,1.488831,0.037517,-1.117792,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1096198667,1763493607794368449,0.000000000,0.000000000,1,377707.683346,329745,33554432,0.000,1.488838,0.037511,-1.117795,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1103242012,1763493607801411794,0.000000000,0.000000000,1,377707.690346,329745,33554432,0.000,1.488853,0.037504,-1.117794,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1110156376,1763493607808326158,0.000000000,0.000000000,1,377707.697346,329745,33554432,0.000,1.488846,0.037500,-1.117794,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1117180406,1763493607815350189,0.000000000,0.000000000,1,377707.704346,329745,33554432,0.000,1.488852,0.037494,-1.117803,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1124088622,1763493607822258423,0.000000000,0.000000000,1,377707.711346,329745,33554432,0.000,1.488842,0.037492,-1.117798,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1131161634,1763493607829331416,0.000000000,0.000000000,1,377707.718346,329745,33554432,0.000,1.488838,0.037487,-1.117797,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1138186183,1763493607836355965,0.000000000,0.000000000,1,377707.725346,329745,33554432,0.000,1.488813,0.037486,-1.117801,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1145074140,1763493607843243922,0.000000000,0.000000000,1,377707.732346,329745,33554432,0.000,1.488797,0.037484,-1.117801,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1152193300,1763493607850363082,0.000000000,0.000000000,1,377707.739346,329745,33554432,0.000,1.488792,0.037485,-1.117810,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1159156571,1763493607857326353,0.000000000,0.000000000,1,377707.746346,329745,33554432,0.000,1.488790,0.037482,-1.117807,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1166072046,1763493607864241828,0.000000000,0.000000000,1,377707.753346,329745,33554432,0.000,1.488788,0.037479,-1.117809,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1173120558,1763493607871290340,0.000000000,0.000000000,1,377707.760346,329745,33554432,0.000,1.488784,0.037463,-1.117800,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1180191051,1763493607878360833,0.000000000,0.000000000,1,377707.767346,329745,33554432,0.000,1.488782,0.037460,-1.117803,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1187135582,1763493607885305346,0.000000000,0.000000000,1,377707.774346,329745,33554432,0.000,1.488783,0.037460,-1.117812,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1194120723,1763493607892290524,0.000000000,0.000000000,1,377707.781346,329745,33554432,0.000,1.488787,0.037455,-1.117812,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1201146920,1763493607899316703,0.000000000,0.000000000,1,377707.788346,329745,33554432,0.000,1.488792,0.037448,-1.117800,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1208172821,1763493607906342604,0.000000000,0.000000000,1,377707.795346,329745,33554432,0.000,1.488804,0.037453,-1.117799,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1215148370,1763493607913318134,0.000000000,0.000000000,1,377707.802346,329745,33554432,0.000,1.488807,0.037456,-1.117778,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1222220141,1763493607920389924,0.000000000,0.000000000,1,377707.809346,329745,33554432,0.000,1.488808,0.037468,-1.117776,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1229119672,1763493607927289454,0.000000000,0.000000000,1,377707.816346,329745,33554432,0.000,1.488802,0.037463,-1.117769,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1236148888,1763493607934318670,0.000000000,0.000000000,1,377707.823346,329745,33554432,0.000,1.488808,0.037474,-1.117773,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1243198344,1763493607941368126,0.000000000,0.000000000,1,377707.830346,329745,33554432,0.000,1.488827,0.037485,-1.117769,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1250102449,1763493607948272231,0.000000000,0.000000000,1,377707.837346,329745,33554432,0.000,1.488845,0.037483,-1.117765,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1257109072,1763493607955278854,0.000000000,0.000000000,1,377707.844346,329745,33554432,0.000,1.488847,0.037492,-1.117764,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1264180806,1763493607962350551,0.000000000,0.000000000,1,377707.851346,329745,33554432,0.000,1.488859,0.037483,-1.117766,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1271066466,1763493607969236249,0.000000000,0.000000000,1,377707.858346,329745,33554432,0.000,1.488863,0.037479,-1.117759,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1278135497,1763493607976305279,0.000000000,0.000000000,1,377707.865346,329745,33554432,0.000,1.488877,0.037475,-1.117767,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1285186323,1763493607983355976,0.000000000,0.000000000,1,377707.872346,329745,33554432,0.000,1.488883,0.037463,-1.117759,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1292172261,1763493607990342025,0.000000000,0.000000000,1,377707.879346,329745,33554432,0.000,1.488892,0.037468,-1.117755,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1299207532,1763493607997377315,0.000000000,0.000000000,1,377707.886346,329745,33554432,0.000,1.488898,0.037468,-1.117758,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1306073693,1763493608004243475,0.000000000,0.000000000,1,377707.893346,329745,33554432,0.000,1.488881,0.037467,-1.117763,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1313159260,1763493608011329042,0.000000000,0.000000000,1,377707.900346,329745,33554432,0.000,1.488874,0.037470,-1.117761,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1320087994,1763493608018257777,0.000000000,0.000000000,1,377707.907346,329745,33554432,0.000,1.488859,0.037474,-1.117761,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1327138395,1763493608025308178,0.000000000,0.000000000,1,377707.914346,329745,33554432,0.000,1.488840,0.037478,-1.117761,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1334172851,1763493608032342634,0.000000000,0.000000000,1,377707.921346,329745,33554432,0.000,1.488825,0.037480,-1.117759,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1341100623,1763493608039270405,0.000000000,0.000000000,1,377707.928346,329745,33554432,0.000,1.488797,0.037478,-1.117766,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1348079098,1763493608046248880,0.000000000,0.000000000,1,377707.935346,329745,33554432,0.000,1.488785,0.037486,-1.117760,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1355106036,1763493608053275800,0.000000000,0.000000000,1,377707.942346,329745,33554432,0.000,1.488782,0.037485,-1.117746,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1362184584,1763493608060354367,0.000000000,0.000000000,1,377707.949346,329745,33554432,0.000,1.488795,0.037490,-1.117745,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1369097356,1763493608067267138,0.000000000,0.000000000,1,377707.956346,329745,33554432,0.000,1.488806,0.037484,-1.117738,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1376140590,1763493608074310372,0.000000000,0.000000000,1,377707.963346,329745,33554432,0.000,1.488832,0.037478,-1.117732,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1383192898,1763493608081362680,0.000000000,0.000000000,1,377707.970346,329745,33554432,0.000,1.488843,0.037477,-1.117737,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1390107577,1763493608088277359,0.000000000,0.000000000,1,377707.977346,329745,33554432,0.000,1.488868,0.037472,-1.117733,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1397139885,1763493608095309649,0.000000000,0.000000000,1,377707.984346,329745,33554432,0.000,1.488896,0.037464,-1.117739,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1404196341,1763493608102366124,0.000000000,0.000000000,1,377707.991346,329745,33554432,0.000,1.488913,0.037468,-1.117722,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1411101428,1763493608109271229,0.000000000,0.000000000,1,377707.998346,329745,33554432,0.000,1.488927,0.037475,-1.117711,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1418186754,1763493608116356537,0.000000000,0.000000000,1,377708.005346,329745,33554432,0.000,1.488937,0.037477,-1.117715,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1425157933,1763493608123327715,0.000000000,0.000000000,1,377708.012346,329745,33554432,0.000,1.488941,0.037473,-1.117718,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1432069575,1763493608130239357,0.000000000,0.000000000,1,377708.019346,329745,33554432,0.000,1.488913,0.037475,-1.117720,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1439165512,1763493608137335295,0.000000000,0.000000000,1,377708.026346,329745,33554432,0.000,1.488881,0.037484,-1.117723,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1446203432,1763493608144373214,0.000000000,0.000000000,1,377708.033346,329745,33554432,0.000,1.488845,0.037493,-1.117730,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1453086277,1763493608151256060,0.000000000,0.000000000,1,377708.040346,329745,33554432,0.000,1.488814,0.037491,-1.117730,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1460174048,1763493608158343831,0.000000000,0.000000000,1,377708.047346,329745,33554432,0.000,1.488798,0.037485,-1.117728,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1467179875,1763493608165349657,0.000000000,0.000000000,1,377708.054346,329745,33554432,0.000,1.488776,0.037488,-1.117730,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1474154924,1763493608172324688,0.000000000,0.000000000,1,377708.061346,329745,33554432,0.000,1.488765,0.037493,-1.117735,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1481116270,1763493608179286052,0.000000000,0.000000000,1,377708.068346,329745,33554432,0.000,1.488760,0.037493,-1.117736,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1488114893,1763493608186284657,0.000000000,0.000000000,1,377708.075346,329745,33554432,0.000,1.488769,0.037497,-1.117731,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1495198867,1763493608193368650,0.000000000,0.000000000,1,377708.082346,329745,33554432,0.000,1.488783,0.037488,-1.117710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1502127694,1763493608200297495,0.000000000,0.000000000,1,377708.089346,329745,33554432,0.000,1.488800,0.037491,-1.117706,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1509185354,1763493608207355137,0.000000000,0.000000000,1,377708.096346,329745,33554432,0.000,1.488814,0.037490,-1.117710,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1516077015,1763493608214246797,0.000000000,0.000000000,1,377708.103346,329745,33554432,0.000,1.488825,0.037486,-1.117704,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1523281304,1763493608221451086,0.000000000,0.000000000,1,377708.110346,329745,33554432,0.000,1.488842,0.037482,-1.117699,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1530194723,1763493608228364506,0.000000000,0.000000000,1,377708.117346,329745,33554432,0.000,1.488861,0.037479,-1.117699,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1537221976,1763493608235391758,0.000000000,0.000000000,1,377708.124346,329745,33554432,0.000,1.488875,0.037488,-1.117688,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1544094692,1763493608242264475,0.000000000,0.000000000,1,377708.131346,329745,33554432,0.000,1.488887,0.037498,-1.117689,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1551148778,1763493608249318560,0.000000000,0.000000000,1,377708.138346,329745,33554432,0.000,1.488887,0.037496,-1.117679,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1558178623,1763493608256348406,0.000000000,0.000000000,1,377708.145346,329745,33554432,0.000,1.488879,0.037499,-1.117682,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1565122876,1763493608263292659,0.000000000,0.000000000,1,377708.152346,329745,33554432,0.000,1.488873,0.037485,-1.117696,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1572185703,1763493608270355485,0.000000000,0.000000000,1,377708.159346,329745,33554432,0.000,1.488858,0.037481,-1.117699,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1579084771,1763493608277254553,0.000000000,0.000000000,1,377708.166346,329745,33554432,0.000,1.488854,0.037477,-1.117693,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1586131356,1763493608284301139,0.000000000,0.000000000,1,377708.173346,329745,33554432,0.000,1.488838,0.037481,-1.117691,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1593197553,1763493608291367336,0.000000000,0.000000000,1,377708.180346,329745,33554432,0.000,1.488839,0.037493,-1.117682,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1600134177,1763493608298303959,0.000000000,0.000000000,1,377708.187346,329745,33554432,0.000,1.488837,0.037494,-1.117684,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1607156707,1763493608305326489,0.000000000,0.000000000,1,377708.194346,329745,33554432,0.000,1.488836,0.037507,-1.117683,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1614125627,1763493608312295390,0.000000000,0.000000000,1,377708.201346,329745,33554432,0.000,1.488829,0.037510,-1.117680,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1621183620,1763493608319353384,0.000000000,0.000000000,1,377708.208346,329745,33554432,0.000,1.488823,0.037503,-1.117685,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1628214558,1763493608326384321,0.000000000,0.000000000,1,377708.215346,329745,33554432,0.000,1.488814,0.037508,-1.117684,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1635154773,1763493608333324556,0.000000000,0.000000000,1,377708.222346,329745,33554432,0.000,1.488803,0.037507,-1.117674,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1642208859,1763493608340378660,0.000000000,0.000000000,1,377708.229346,329745,33554432,0.000,1.488794,0.037507,-1.117663,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1649087131,1763493608347256913,0.000000000,0.000000000,1,377708.236346,329745,33554432,0.000,1.488782,0.037513,-1.117650,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1656120402,1763493608354290184,0.000000000,0.000000000,1,377708.243346,329745,33554432,0.000,1.488784,0.037518,-1.117639,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1663213654,1763493608361383418,0.000000000,0.000000000,1,377708.250346,329745,33554432,0.000,1.488793,0.037517,-1.117643,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1670210592,1763493608368380375,0.000000000,0.000000000,1,377708.257346,329745,33554432,0.000,1.488798,0.037517,-1.117647,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1677123290,1763493608375293072,0.000000000,0.000000000,1,377708.264346,329745,33554432,0.000,1.488802,0.037504,-1.117655,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1684168746,1763493608382338528,0.000000000,0.000000000,1,377708.271346,329745,33554432,0.000,1.488813,0.037502,-1.117651,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1691070314,1763493608389240096,0.000000000,0.000000000,1,377708.278346,329745,33554432,0.000,1.488815,0.037498,-1.117653,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1698116196,1763493608396285978,0.000000000,0.000000000,1,377708.285346,329745,33554432,0.000,1.488828,0.037497,-1.117653,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1705168004,1763493608403337787,0.000000000,0.000000000,1,377708.292346,329745,33554432,0.000,1.488838,0.037491,-1.117655,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1712077239,1763493608410247021,0.000000000,0.000000000,1,377708.299346,329745,33554432,0.000,1.488848,0.037493,-1.117654,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1719166195,1763493608417335977,0.000000000,0.000000000,1,377708.306346,329745,33554432,0.000,1.488839,0.037492,-1.117657,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1726059763,1763493608424229545,0.000000000,0.000000000,1,377708.313346,329745,33554432,0.000,1.488846,0.037493,-1.117662,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1733143571,1763493608431313353,0.000000000,0.000000000,1,377708.320346,329745,33554432,0.000,1.488849,0.037493,-1.117661,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1740155194,1763493608438324958,0.000000000,0.000000000,1,377708.327346,329745,33554432,0.000,1.488837,0.037493,-1.117660,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1747174909,1763493608445344692,0.000000000,0.000000000,1,377708.334346,329745,33554432,0.000,1.488819,0.037495,-1.117665,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754162329,1763493608452332111,0.000000000,0.000000000,1,377708.341346,329745,33554432,0.000,1.488795,0.037499,-1.117666,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1761229544,1763493608459399327,0.000000000,0.000000000,1,377708.348346,329745,33554432,0.000,1.488772,0.037508,-1.117650,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1768128705,1763493608466298487,0.000000000,0.000000000,1,377708.355346,329745,33554432,0.000,1.488758,0.037515,-1.117645,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
1775199846,1763493608473369628,0.000000000,0.000000000,1,377708.362346,329745,33554432,0.000,1.488764,0.037512,-1.117642,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
