monotonic_ns,timestamp_ns,time_s,status,pqr_P_rad_s,pqr_Q_rad_s,pqr_R_rad_s,acc_X_m_s2,acc_Y_m_s2,acc_Z_m_s2
105306203525,1763493712004373326,377811.894346,4128768,-0.003827,0.001400,-0.004279,0.367773,-9.739604,-0.820166
105307182152,1763493712005351934,377811.895346,4128768,-0.002629,-0.001056,0.000652,0.372392,-9.742724,-0.794755
105308161630,1763493712006331412,377811.896346,4128768,-0.003008,-0.001478,-0.005099,0.364542,-9.749160,-0.804344
105309140719,1763493712007310501,377811.897346,4128768,0.001056,-0.000247,-0.003009,0.375725,-9.728432,-0.812289
105310130660,1763493712008300461,377811.898346,4128768,-0.001374,0.000167,-0.002624,0.362883,-9.737938,-0.798017
105311124398,1763493712009294180,377811.899346,4128768,-0.002565,-0.002758,-0.005874,0.361365,-9.752387,-0.810637
105312103024,1763493712010272806,377811.900346,4128768,-0.001775,0.000979,-0.005086,0.364500,-9.744368,-0.802730
105313098391,1763493712011268173,377811.901346,4128768,-0.000174,-0.001858,-0.000144,0.366098,-9.744379,-0.807474
105314235331,1763493712012405132,377811.902346,4128768,-0.001794,-0.003110,-0.001801,0.364558,-9.737955,-0.804416
105315214069,1763493712013383851,377811.903346,4128768,0.001883,-0.001063,-0.002184,0.366198,-9.757162,-0.807412
105316192528,1763493712014362311,377811.904346,4128768,0.006369,-0.001463,-0.000512,0.369301,-9.747561,-0.801123
105317171432,1763493712015341215,377811.905346,4128768,0.000216,0.000215,-0.000577,0.372416,-9.741168,-0.799491
105318150225,1763493712016320026,377811.906346,4128768,0.001467,-0.003098,0.001097,0.377218,-9.744363,-0.807376
105319129000,1763493712017298782,377811.907346,4128768,-0.001002,-0.001476,0.000251,0.374048,-9.736402,-0.812185
105320139811,1763493712018309594,377811.908346,4128768,0.003493,-0.000196,0.001101,0.367611,-9.739565,-0.807450
105321121512,1763493712019291313,377811.909346,4128768,0.001054,-0.002278,-0.002198,0.348503,-9.747637,-0.804400
105322100397,1763493712020270180,377811.910346,4128768,0.001866,-0.000231,-0.003012,0.358195,-9.749233,-0.817071
105323237449,1763493712021407231,377811.911346,4128768,-0.000576,-0.001077,-0.002615,0.367806,-9.736403,-0.818681
105324216205,1763493712022385987,377811.912346,4128768,-0.001006,0.004329,-0.000173,0.374173,-9.745985,-0.807494
105325195979,1763493712023365762,377811.913346,4128768,-0.000204,-0.000219,0.001897,0.375694,-9.742717,-0.802652
105326175032,1763493712024344814,377811.914346,4128768,-0.003418,-0.003143,-0.003843,0.358073,-9.741141,-0.794868
105327163843,1763493712025333625,377811.915346,4128768,-0.000164,0.000188,0.001068,0.362824,-9.741107,-0.793248
105328160988,1763493712026330770,377811.916346,4128768,-0.000162,-0.001069,-0.000559,0.364359,-9.745942,-0.786797
105329141040,1763493712027310841,377811.917346,4128768,-0.002202,-0.002728,-0.002183,0.377330,-9.750762,-0.816890
105330140407,1763493712028310189,377811.918346,4128768,-0.001806,0.000178,-0.000980,0.367811,-9.745937,-0.815401
105331119515,1763493712029289297,377811.919346,4128768,0.000245,-0.003121,0.000685,0.372409,-9.744320,-0.801030
105332098419,1763493712030268201,377811.920346,4128768,-0.002241,-0.001461,0.000641,0.354814,-9.741192,-0.802726
105333236193,1763493712031405975,377811.921346,4128768,0.000249,-0.000222,-0.002604,0.354869,-9.731575,-0.796513
105334229430,1763493712032399231,377811.922346,4128768,0.000244,0.001836,-0.000149,0.362966,-9.745945,-0.802754
105335208223,1763493712033378024,377811.923346,4128768,0.002243,0.001867,0.001905,0.375556,-9.749086,-0.794624
105336186775,1763493712034356558,377811.924346,4128768,0.002668,-0.002681,0.000688,0.356477,-9.737955,-0.801215
105337166346,1763493712035336147,377811.925346,4128768,0.001066,-0.001456,-0.001780,0.370726,-9.749102,-0.785165
105338145176,1763493712036314958,377811.926346,4128768,0.000268,-0.001072,-0.003823,0.362782,-9.729971,-0.809069
105339123728,1763493712037293529,377811.927346,4128768,0.001032,-0.001051,-0.000560,0.364534,-9.741120,-0.810683
105340117799,1763493712038287581,377811.928346,4128768,0.004311,0.001014,-0.000550,0.358223,-9.749214,-0.821820
105341129684,1763493712039299485,377811.929346,4128768,0.001459,0.000195,-0.002197,0.364428,-9.753921,-0.799421
105342108644,1763493712040278426,377811.930346,4128768,0.005976,-0.004764,-0.000509,0.362790,-9.749168,-0.797867
105343245436,1763493712041415219,377811.931346,4128768,0.003553,-0.000223,-0.003404,0.369343,-9.749143,-0.807467
105344223878,1763493712042393678,377811.932346,4128768,0.001442,0.001447,0.001081,0.370867,-9.749176,-0.807380
105345204356,1763493712043374138,377811.933346,4128768,0.002282,0.001005,-0.002599,0.362887,-9.753908,-0.797901
105346183278,1763493712044353079,377811.934346,4128768,0.000637,-0.000216,-0.000143,0.353337,-9.742744,-0.801229
105347161571,1763493712045331354,377811.935346,4128768,0.002276,-0.002288,-0.001364,0.369241,-9.734755,-0.805911
105348150475,1763493712046320258,377811.936346,4128768,-0.004263,-0.002282,0.001065,0.377203,-9.745910,-0.788350
105349130731,1763493712047300514,377811.937346,4128768,0.003096,-0.000643,-0.000123,0.356542,-9.757141,-0.801141
105350118432,1763493712048288232,377811.938346,4128768,0.001881,-0.002695,-0.000137,0.375665,-9.742743,-0.804271
105351097854,1763493712049267636,377811.939346,4128768,0.000231,0.000601,0.001075,0.366224,-9.757162,-0.802751
105352234535,1763493712050404336,377811.940346,4128768,0.005914,0.003108,0.003555,0.359550,-9.749134,-0.797876
105353214514,1763493712051384296,377811.941346,4128768,0.003897,-0.001055,-0.000536,0.357976,-9.736385,-0.801181
105354193381,1763493712052363163,377811.942346,4128768,-0.000198,-0.001873,0.001911,0.354777,-9.747565,-0.797972
105355197470,1763493712053367271,377811.943346,4128768,0.000679,-0.002271,0.000673,0.378780,-9.752338,-0.794649
105356176318,1763493712054346101,377811.944346,4128768,0.005169,0.001018,-0.003823,0.364399,-9.741154,-0.799483
105357156352,1763493712055326134,377811.945346,4128768,0.002706,0.001415,-0.002605,0.369334,-9.744348,-0.801159
105358135293,1763493712056305076,377811.946346,4128768,-0.001840,-0.000247,0.001884,0.373970,-9.747571,-0.807311
105359114345,1763493712057284128,377811.947346,4128768,0.001056,-0.001038,-0.000964,0.362847,-9.744301,-0.797928
105360108620,1763493712058278402,377811.948346,4128768,-0.000957,-0.001902,-0.004659,0.378841,-9.755491,-0.794645
105361247671,1763493712059417454,377811.949346,4128768,0.004326,0.001833,-0.002590,0.361336,-9.738016,-0.807532
105362242001,1763493712060411784,377811.950346,4128768,0.001879,-0.002284,-0.000126,0.375581,-9.739492,-0.799426
105363220628,1763493712061390410,377811.951346,4128768,0.005532,-0.000207,-0.000935,0.362890,-9.744383,-0.804294
105364217995,1763493712062387796,377811.952346,4128768,-0.000205,-0.001041,0.001900,0.367571,-9.752285,-0.788314
105365198010,1763493712063367792,377811.953346,4128768,-0.000595,0.001425,0.001065,0.367438,-9.745908,-0.786703
105366176747,1763493712064346530,377811.954346,4128768,0.001848,0.002641,-0.000970,0.366083,-9.745930,-0.793267
105367156022,1763493712065325823,377811.955346,4128768,0.004341,0.004711,-0.001774,0.372261,-9.729919,-0.786808
105368135185,1763493712066304986,377811.956346,4128768,0.003509,0.000194,0.001103,0.358048,-9.757129,-0.786828
105369130589,1763493712067300408,377811.957346,4128768,0.003915,0.002266,0.001502,0.367629,-9.742789,-0.793179
105370124882,1763493712068294683,377811.958346,4128768,0.005566,0.002252,-0.001369,0.370831,-9.745943,-0.796310
105371104175,1763493712069273957,377811.959346,4128768,-0.000995,-0.001060,0.001072,0.367776,-9.765071,-0.804229
105372096820,1763493712070266621,377811.960346,4128768,0.004713,0.000202,0.000278,0.380275,-9.744286,-0.785107
105373235408,1763493712071405191,377811.961346,4128768,0.002301,-0.002293,-0.004657,0.375522,-9.750670,-0.788319
105374214294,1763493712072384076,377811.962346,4128768,0.000657,-0.001862,-0.000150,0.372465,-9.757126,-0.799446
105375192661,1763493712073362462,377811.963346,4128768,0.000651,-0.003545,-0.002604,0.370870,-9.741174,-0.804325
105376186250,1763493712074356033,377811.964346,4128768,0.001053,-0.001037,-0.000141,0.378813,-9.736319,-0.799519
105377166173,1763493712075335955,377811.965346,4128768,-0.000170,0.000583,-0.000983,0.359638,-9.758747,-0.800960
105378144725,1763493712076314507,377811.966346,4128768,-0.000558,-0.000261,-0.003442,0.367694,-9.749167,-0.807449
105379131018,1763493712077300819,377811.967346,4128768,0.004731,-0.002289,-0.002567,0.386788,-9.752354,-0.807236
105380118348,1763493712078288130,377811.968346,4128768,-0.000576,-0.002296,-0.000546,0.366141,-9.760298,-0.804233
105381106789,1763493712079276571,377811.969346,4128768,0.001891,0.002245,-0.002196,0.346922,-9.747527,-0.799645
105382245248,1763493712080415031,377811.970346,4128768,0.002666,-0.001458,-0.001366,0.367721,-9.729959,-0.801257
105383239226,1763493712081409009,377811.971346,4128768,0.001062,0.000182,-0.000563,0.366020,-9.733171,-0.799576
105384218149,1763493712082387931,377811.972346,4128768,0.000672,0.001399,-0.003428,0.343670,-9.742704,-0.785430
105385198460,1763493712083368261,377811.973346,4128768,-0.002620,-0.003524,0.001071,0.354854,-9.736349,-0.788587
105386176976,1763493712084346758,377811.974346,4128768,0.003918,-0.002705,-0.002160,0.356552,-9.741180,-0.804388
105387156991,1763493712085326773,377811.975346,4128768,0.001042,-0.001478,0.000269,0.359677,-9.742747,-0.799565
105388137210,1763493712086307011,377811.976346,4128768,0.000214,-0.003121,0.001509,0.359638,-9.745994,-0.799552
105389118021,1763493712087287803,377811.977346,4128768,0.002261,-0.001053,0.002330,0.348435,-9.744378,-0.793271
105390145444,1763493712088315226,377811.978346,4128768,-0.001810,-0.000640,-0.001406,0.367610,-9.747498,-0.794722
105391666605,1763493712089836073,377811.979346,4128768,0.000257,-0.004374,-0.002984,0.370864,-9.739521,-0.801178
105392175974,1763493712090345775,377811.980346,4128768,-0.002195,-0.001492,-0.003426,0.372379,-9.749112,-0.796256
105393155304,1763493712091325086,377811.981346,4128768,-0.001383,0.000174,-0.002628,0.361263,-9.741178,-0.799609
105394134171,1763493712092303953,377811.982346,4128768,-0.000177,0.001390,-0.002207,0.364328,-9.728380,-0.788508
105395113056,1763493712093282839,377811.983346,4128768,-0.000983,-0.003105,-0.000966,0.377066,-9.731566,-0.788402
105396092979,1763493712094262761,377811.984346,4128768,-0.003816,-0.001106,-0.005899,0.361182,-9.731551,-0.786951
105397101401,1763493712095271202,377811.985346,4128768,-0.003820,-0.000659,-0.005089,0.372433,-9.733194,-0.804259
105398239175,1763493712096408958,377811.986346,4128768,0.002298,-0.001881,-0.001365,0.372514,-9.742828,-0.805888
105399217765,1763493712097387547,377811.987346,4128768,0.000277,-0.003542,-0.003417,0.358130,-9.757131,-0.797936
105400218002,1763493712098387729,377811.988346,4128768,-0.003421,-0.000284,-0.004667,0.367640,-9.750692,-0.797868
105401198684,1763493712099368466,377811.989346,4128768,-0.002219,-0.001889,-0.000568,0.359729,-9.747561,-0.798003
105402177440,1763493712100347241,377811.990346,4128768,-0.004245,-0.001489,-0.001384,0.364601,-9.755594,-0.807483
105403157529,1763493712101327200,377811.991346,4128768,-0.001767,-0.002308,-0.004251,0.370962,-9.763511,-0.805787
105404193285,1763493712102363067,377811.992346,4128768,-0.000973,-0.002707,-0.003008,0.375607,-9.753851,-0.793076
105405172578,1763493712103342360,377811.993346,4128768,-0.004664,-0.000669,-0.000582,0.375729,-9.760226,-0.796254
105406150852,1763493712104320653,377811.994346,4128768,-0.001370,-0.002309,-0.005484,0.358068,-9.737961,-0.794891
105407129460,1763493712105299242,377811.995346,4128768,-0.002214,-0.001047,0.000669,0.378828,-9.749157,-0.808947
105408109012,1763493712106278813,377811.996346,4128768,-0.001809,-0.001889,-0.000581,0.394821,-9.758721,-0.800869
105409246230,1763493712107416013,377811.997346,4128768,-0.001797,0.000980,-0.002633,0.382043,-9.752277,-0.800961
105410292282,1763493712108462065,377811.998346,4128768,-0.000583,0.001827,-0.004277,0.378834,-9.744352,-0.804227
105411173928,1763493712109343728,377811.999346,4128768,-0.000561,-0.002328,-0.003005,0.366027,-9.742797,-0.796369
105412153424,1763493712110323207,377812.000346,4128768,-0.004264,-0.001880,0.000654,0.372432,-9.749096,-0.793134
105413132902,1763493712111302685,377812.001346,4128768,0.002262,-0.003080,0.000689,0.356373,-9.736354,-0.786924
105414111881,1763493712112281681,377812.002346,4128768,-0.000177,-0.001070,-0.000972,0.354831,-9.752340,-0.785289
105415107711,1763493712113277511,377812.003346,4128768,-0.003427,-0.001499,-0.003440,0.370989,-9.744364,-0.807500
105416245336,1763493712114415137,377812.004346,4128768,-0.001409,-0.001892,-0.000158,0.361388,-9.757126,-0.804281
105417226129,1763493712115395930,377812.005346,4128768,-0.003421,0.000586,-0.002639,0.361339,-9.745974,-0.799566
105418222200,1763493712116391982,377812.006346,4128768,-0.003033,-0.001028,-0.000168,0.372499,-9.742770,-0.804287
105419201289,1763493712117371072,377812.007346,4128768,-0.003834,-0.003540,-0.001789,0.372528,-9.747562,-0.805858
105420200267,1763493712118370050,377812.008346,4128768,0.004739,-0.002284,-0.003389,0.369468,-9.744382,-0.812298
105421181505,1763493712119351306,377812.009346,4128768,0.003082,-0.003518,0.000293,0.382054,-9.741154,-0.812133
105422160316,1763493712120330098,377812.010346,4128768,-0.002191,-0.000248,-0.001389,0.375520,-9.736304,-0.786846
105423139109,1763493712121308910,377812.011346,4128768,-0.000992,0.002653,-0.000994,0.366012,-9.736331,-0.796382
105424118217,1763493712122288018,377812.012346,4128768,0.004302,0.001027,0.001912,0.367631,-9.750744,-0.796262
105425112621,1763493712123282422,377812.013346,4128768,0.003916,-0.000226,-0.003005,0.366080,-9.746019,-0.812175
105426104895,1763493712124274696,377812.014346,4128768,-0.000204,-0.001450,0.000666,0.375664,-9.747469,-0.801031
105427242503,1763493712125412285,377812.015346,4128768,-0.002654,-0.002696,0.000660,0.374058,-9.745869,-0.796334
105428104629,1763493712126274449,377812.016346,4128768,-0.002212,-0.002707,-0.002606,0.367729,-9.745934,-0.807493
105429243607,1763493712127413408,377812.017346,4128768,-0.000587,0.000602,-0.000992,0.358218,-9.738025,-0.809225
105430238270,1763493712128408071,377812.018346,4128768,0.000220,-0.002709,-0.000545,0.367614,-9.739601,-0.799540
105431217471,1763493712129387271,377812.019346,4128768,0.003121,-0.004790,-0.004635,0.350147,-9.733230,-0.804476
105432211041,1763493712130380842,377812.020346,4128768,-0.000994,0.000630,0.002704,0.362836,-9.733183,-0.802793
105433200371,1763493712131370154,377812.021346,4128768,0.000673,-0.002711,-0.002182,0.358230,-9.750838,-0.817028
105434179331,1763493712132349132,377812.022346,4128768,0.002288,0.001028,0.000278,0.359476,-9.736342,-0.786839
105435158050,1763493712133327832,377812.023346,4128768,-0.002203,0.001388,-0.003451,0.370846,-9.744307,-0.807401
105436136935,1763493712134306736,377812.024346,4128768,-0.001823,-0.001021,0.000656,0.366053,-9.728376,-0.807573
105437116895,1763493712135286659,377812.025346,4128768,-0.000182,-0.002720,-0.001374,0.351595,-9.741112,-0.791682
105438095929,1763493712136265711,377812.026346,4128768,0.004334,0.001019,-0.003828,0.358075,-9.737969,-0.804374
105439105018,1763493712137274670,377812.027346,4128768,0.003479,0.001448,-0.000145,0.380407,-9.745881,-0.799447
105440102237,1763493712138272019,377812.028346,4128768,0.000655,0.000201,-0.002611,0.366055,-9.745912,-0.793211
105441243955,1763493712139413756,377812.029346,4128768,-0.000589,0.001001,-0.000570,0.351737,-9.744419,-0.810740
105442222526,1763493712140392327,377812.030346,4128768,0.002279,-0.001053,0.000268,0.367713,-9.760345,-0.802642
105443201208,1763493712141371008,377812.031346,4128768,0.001884,-0.002307,-0.003813,0.374065,-9.744323,-0.797941
105444179926,1763493712142349709,377812.032346,4128768,0.003914,-0.000646,-0.002988,0.348490,-9.744361,-0.799640
105445159627,1763493712143329280,377812.033346,4128768,0.001894,-0.002703,-0.001768,0.358126,-9.734806,-0.810720
105446154049,1763493712144323832,377812.034346,4128768,-0.000169,0.001007,-0.003038,0.358183,-9.744394,-0.802771
105447143287,1763493712145313088,377812.035346,4128768,0.004755,-0.003127,-0.002153,0.370930,-9.745976,-0.812230
105448121876,1763493712146291658,377812.036346,4128768,0.003109,-0.001044,-0.000132,0.364522,-9.757153,-0.807378
105449102317,1763493712147272099,377812.037346,4128768,0.007165,-0.001450,0.000307,0.364545,-9.749115,-0.805886
105450106425,1763493712148276207,377812.038346,4128768,0.001439,-0.001047,-0.002599,0.358194,-9.755487,-0.804362
105451097977,1763493712149267778,377812.039346,4128768,0.002683,-0.001457,-0.001356,0.372524,-9.750704,-0.799520
105452235510,1763493712150405311,377812.040346,4128768,0.001858,0.001426,-0.000564,0.366160,-9.757113,-0.799546
105453230655,1763493712151400456,377812.041346,4128768,0.003879,-0.001457,-0.001352,0.348628,-9.750739,-0.802849
105454209800,1763493712152379582,377812.042346,4128768,0.001857,0.002248,-0.000561,0.350123,-9.736389,-0.801313
105455188463,1763493712153358245,377812.043346,4128768,0.003533,0.000997,-0.002587,0.356494,-9.752360,-0.799530
105456167608,1763493712154337390,377812.044346,4128768,-0.003426,-0.001053,-0.000986,0.361178,-9.739557,-0.797947
105457147401,1763493712155317202,377812.045346,4128768,0.001880,0.001827,-0.003005,0.372510,-9.749125,-0.807415
105458125861,1763493712156295643,377812.046346,4128768,0.001062,0.003483,-0.000556,0.386738,-9.749113,-0.791453
105459104987,1763493712157274769,377812.047346,4128768,0.000646,0.000604,0.000256,0.374013,-9.741173,-0.799470
105460114372,1763493712158284173,377812.048346,4128768,-0.005095,-0.001067,-0.001005,0.363054,-9.741222,-0.817120
